from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_distance_per_lane,speed,queue_length_percentage,number_of_queued_vehicles,cumulative_arrival_count,cumulative_departure_count,total_energy,total_CO2,total_NOX,total_CO,total_HC,total_PM,total_PM2.5
11,12,11->12,1,712,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,713,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,714,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,715,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,716,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,717,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,718,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,719,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,720,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,721,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,722,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,723,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,724,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,725,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,726,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,727,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,728,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,729,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,730,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,731,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,732,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,733,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,734,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,735,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,736,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,737,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,738,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,739,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,740,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,741,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,742,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,743,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,744,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,745,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,746,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,747,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,748,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,749,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,750,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,751,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,752,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,753,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,754,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,755,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,756,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,757,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,758,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,759,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,760,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,761,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,762,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,763,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,764,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,765,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,766,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,767,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,768,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,769,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,770,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,771,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,772,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,773,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,774,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,775,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,776,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,777,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,778,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,779,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,780,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,781,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,782,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,783,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,784,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,785,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,786,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,787,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,788,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,789,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,790,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,791,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,792,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,793,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,794,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,795,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,796,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,797,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,798,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,799,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,800,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,801,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,802,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,803,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,804,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,805,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,806,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,807,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,808,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,809,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,810,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,811,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,812,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,813,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,814,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,815,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,816,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,817,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,818,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,819,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,820,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,821,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,822,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,823,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,824,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,825,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,826,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,827,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,828,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,829,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,830,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,831,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,832,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,833,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,834,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,835,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,836,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,837,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,838,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,839,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11,12,11->12,1,840,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,7200,7200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,420,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,421,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,422,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,423,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,424,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,425,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,426,  1.00,  0.00,  1.00,  0.00, 30.00, 60.00,  0.00,60.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,10,9->10,1,427,  1.00,  0.00, 60.00,  1.00,1800.00,3600.00,  0.50,60.00,0.00,0,1,0,477053.031250,34.285133,3.153573,53.600559,0.466456,0.000000,0.000000,
9,10,9->10,1,428,  1.00,  0.00, 60.00, 60.00,1800.00,3600.00, 30.00,60.00,0.00,0,61,1,472260.031250,33.940632,3.146168,55.963955,0.478278,0.000000,0.000000,
9,10,9->10,1,429,  1.00,  0.00, 60.00, 60.00,1800.00,3600.00, 30.00,60.00,0.00,0,121,61,466361.937500,33.516708,3.107188,55.596439,0.474719,0.000000,0.000000,
